code,g,z
2492,0.3776370694188296,0.5113651144031885
2493,0.290862410691735,0.7547947796081156
2495,0.681839576089762,3.9539436066663294
2496,-0.04032203807943302,-0.3495790390822363
2497,0.2666470496311,0.2406294372168005
2498,-0.02257943619551217,0.06952758136960009
2501,-0.16950837268879304,-0.35732050552148015
2504,-0.10454046398522332,-0.37844766575823535
2505,-0.34697061869050483,-0.24422301225789483
2506,-0.03765792102264576,-0.31163806119808646
2509,19.12751655738245,0.28888085205079095
2511,0.4416890952917325,0.5803564784099577
2514,-0.19032415610628506,-0.2524146531213926
2515,-0.016407018481001123,-0.30620647250356997
2516,-0.11999373730451623,-0.618370345874394
2520,0.06709685792351827,-0.2850832410821069
2524,0.4484474539340817,0.23774689129988044
2527,1.16252098510635,-0.276453254038048
2528,-0.45071595663592423,-0.19787374262690602
2530,-0.9990642634689892,-0.30315665930107655
2534,-0.412643780783596,-0.17081015488025952
2535,0.27849752387296767,0.5382770643177186
2536,-0.9315893756307361,-0.31139587630598786
2537,0.28720426748978745,-0.20445687586289846
2538,0.21867459346039508,-0.15050900533973108
2539,0.19406180769563974,-0.19449193247336385
2540,-0.024334616184759073,-0.17645819192490103
2542,0.3158542699063285,-0.24206174667308375
2543,0.8225714382572589,2.2852670805675723
2545,-0.10778847651195922,-0.33412189418108595
2546,0.06770934054517452,-0.25712018015899846
2547,1.2216501680757736,-0.12996798393249967
2548,-0.6993460349789855,-0.1911258127454043
2596,8.382183117954359,-0.14929300711344576
2597,0.1405620241341743,-0.07957774746008693
2601,-0.5491096274442056,-0.26814892519655936
2603,0.4089519277335347,-0.007501945659307468
2605,0.484820080510721,-0.14137259102648098
2606,0.2624733952741576,0.05127646861070787
2607,0.38237465913914104,0.7781047210865217
2608,0.32934978580557783,3.2093122393977804
2609,0.3689087952671113,0.6803936356458979
2610,0.270979637157746,1.236111551359829
2611,0.1925501004809398,-0.08156980452931792
2612,0.19066026987794937,0.31817335049176015
2613,0.046501316556405436,-0.061713587712704215
2614,-0.001805231145688757,-0.15307224358267577
2615,0.4911841874124052,0.7110184896475723
